image_filename,breed,life_stage,weight_kg,weight_in_kg,weight_source,sex,age_in_year
scraped/guzerat/guzerat_157.jpg,guzerat,novillo,319.81,319.81,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_158.jpg,guzerat,novillo,258.32,258.32,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_159.jpg,guzerat,toro,491.41,491.41,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_160.jpg,guzerat,toro,495.85,495.85,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_161.jpg,guzerat,ternera,133.02,133.02,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_162.jpg,guzerat,toro,574.58,574.58,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_163.jpg,guzerat,vaca,449.85,449.85,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_164.jpg,guzerat,novillo,254.67,254.67,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_165.jpg,guzerat,novillo,319.84,319.84,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_166.jpg,guzerat,vaca,498.89,498.89,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_167.jpg,guzerat,vaca,514.94,514.94,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_168.jpg,guzerat,vaca,416.26,416.26,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_169.jpg,guzerat,vaca,394.04,394.04,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_170.jpg,guzerat,vaca,395.88,395.88,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_171.jpg,guzerat,ternera,139.95,139.95,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_172.jpg,guzerat,novillo,331.51,331.51,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_173.jpg,guzerat,vaca,489.16,489.16,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_174.jpg,guzerat,toro,645.67,645.67,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_175.jpg,guzerat,toro,584.31,584.31,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_176.jpg,guzerat,vaca,364.2,364.2,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_177.jpg,guzerat,toro,621.01,621.01,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_178.jpg,guzerat,novillo,261.65,261.65,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_029.png,guzerat,vaca,409.44,409.44,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_089.png,guzerat,novillo,240.73,240.73,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_118.png,guzerat,toro,576.27,576.27,estimado,MALE_BULL,5.5
scraped/guzerat/guzerat_147.png,guzerat,novillo,257.02,257.02,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_179.png,guzerat,vaca,364.91,364.91,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_180.png,guzerat,vaca,394.42,394.42,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_030.jpeg,guzerat,novillo,280.91,280.91,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_090.jpeg,guzerat,novillo,326.59,326.59,estimado,MALE_STEER,2.0
scraped/guzerat/guzerat_119.jpeg,guzerat,vaca,450.81,450.81,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_120.jpeg,guzerat,ternera,88.42,88.42,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_148.jpeg,guzerat,ternera,125.16,125.16,estimado,FEMALE_CALF,0.8
scraped/guzerat/guzerat_149.jpeg,guzerat,vaca,403.54,403.54,estimado,FEMALE_COW,4.5
scraped/guzerat/guzerat_150.jpeg,guzerat,vaca,437.71,437.71,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_001.jpg,senepol,novillo,312.78,312.78,estimado,MALE_STEER,2.0
scraped/senepol/senepol_002.jpg,senepol,vaca,373.66,373.66,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_003.jpg,senepol,novillo,313.99,313.99,estimado,MALE_STEER,2.0
scraped/senepol/senepol_004.jpg,senepol,vaca,418.4,418.4,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_005.jpg,senepol,vaca,365.45,365.45,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_006.jpg,senepol,novillo,351.92,351.92,estimado,MALE_STEER,2.0
scraped/senepol/senepol_007.jpg,senepol,ternera,121.1,121.1,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_008.jpg,senepol,novillo,296.47,296.47,estimado,MALE_STEER,2.0
scraped/senepol/senepol_009.jpg,senepol,novillo,319.37,319.37,estimado,MALE_STEER,2.0
scraped/senepol/senepol_010.jpg,senepol,ternera,152.29,152.29,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_011.jpg,senepol,ternera,126.61,126.61,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_012.jpg,senepol,vaca,420.03,420.03,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_013.jpg,senepol,vaca,456.74,456.74,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_014.jpg,senepol,ternera,160.32,160.32,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_015.jpg,senepol,ternera,101.31,101.31,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_016.jpg,senepol,toro,603.45,603.45,estimado,MALE_BULL,5.5
scraped/senepol/senepol_017.jpg,senepol,novillo,348.81,348.81,estimado,MALE_STEER,2.0
scraped/senepol/senepol_018.jpg,senepol,vaca,410.12,410.12,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_019.jpg,senepol,ternera,101.46,101.46,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_020.jpg,senepol,novillo,376.16,376.16,estimado,MALE_STEER,2.0
scraped/senepol/senepol_021.jpg,senepol,novillo,379.84,379.84,estimado,MALE_STEER,2.0
scraped/senepol/senepol_022.jpg,senepol,toro,510.58,510.58,estimado,MALE_BULL,5.5
scraped/senepol/senepol_023.jpg,senepol,vaca,389.2,389.2,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_024.jpg,senepol,novillo,342.88,342.88,estimado,MALE_STEER,2.0
scraped/senepol/senepol_025.jpg,senepol,novillo,317.23,317.23,estimado,MALE_STEER,2.0
scraped/senepol/senepol_026.jpg,senepol,novillo,319.97,319.97,estimado,MALE_STEER,2.0
scraped/senepol/senepol_027.jpg,senepol,ternera,135.73,135.73,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_030.jpg,senepol,ternera,135.7,135.7,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_031.jpg,senepol,toro,541.93,541.93,estimado,MALE_BULL,5.5
scraped/senepol/senepol_032.jpg,senepol,vaca,458.27,458.27,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_033.jpg,senepol,vaca,388.35,388.35,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_034.jpg,senepol,ternera,113.81,113.81,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_035.jpg,senepol,novillo,371.23,371.23,estimado,MALE_STEER,2.0
scraped/senepol/senepol_036.jpg,senepol,vaca,381.26,381.26,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_037.jpg,senepol,vaca,419.29,419.29,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_038.jpg,senepol,vaca,451.19,451.19,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_039.jpg,senepol,novillo,390.9,390.9,estimado,MALE_STEER,2.0
scraped/senepol/senepol_040.jpg,senepol,novillo,356.24,356.24,estimado,MALE_STEER,2.0
scraped/senepol/senepol_041.jpg,senepol,novillo,383.71,383.71,estimado,MALE_STEER,2.0
scraped/senepol/senepol_042.jpg,senepol,novillo,298.11,298.11,estimado,MALE_STEER,2.0
scraped/senepol/senepol_043.jpg,senepol,ternera,130.95,130.95,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_044.jpg,senepol,novillo,312.96,312.96,estimado,MALE_STEER,2.0
scraped/senepol/senepol_045.jpg,senepol,ternera,135.51,135.51,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_046.jpg,senepol,novillo,334.23,334.23,estimado,MALE_STEER,2.0
scraped/senepol/senepol_047.jpg,senepol,ternera,158.22,158.22,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_048.jpg,senepol,ternera,160.5,160.5,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_049.jpg,senepol,toro,573.8,573.8,estimado,MALE_BULL,5.5
scraped/senepol/senepol_050.jpg,senepol,novillo,335.53,335.53,estimado,MALE_STEER,2.0
scraped/senepol/senepol_051.jpg,senepol,novillo,375.02,375.02,estimado,MALE_STEER,2.0
scraped/senepol/senepol_052.jpg,senepol,toro,553.97,553.97,estimado,MALE_BULL,5.5
scraped/senepol/senepol_053.jpg,senepol,vaca,438.22,438.22,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_054.jpg,senepol,novillo,337.08,337.08,estimado,MALE_STEER,2.0
scraped/senepol/senepol_055.jpg,senepol,ternera,104.33,104.33,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_056.jpg,senepol,ternera,162.94,162.94,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_057.jpg,senepol,novillo,365.72,365.72,estimado,MALE_STEER,2.0
scraped/senepol/senepol_059.jpg,senepol,novillo,300.71,300.71,estimado,MALE_STEER,2.0
scraped/senepol/senepol_060.jpg,senepol,novillo,332.53,332.53,estimado,MALE_STEER,2.0
scraped/senepol/senepol_061.jpg,senepol,novillo,342.73,342.73,estimado,MALE_STEER,2.0
scraped/senepol/senepol_062.jpg,senepol,ternera,126.1,126.1,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_063.jpg,senepol,novillo,329.05,329.05,estimado,MALE_STEER,2.0
scraped/senepol/senepol_064.jpg,senepol,novillo,351.75,351.75,estimado,MALE_STEER,2.0
scraped/senepol/senepol_065.jpg,senepol,vaca,437.68,437.68,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_066.jpg,senepol,ternera,106.62,106.62,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_067.jpg,senepol,vaca,394.1,394.1,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_068.jpg,senepol,vaca,438.79,438.79,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_069.jpg,senepol,toro,604.79,604.79,estimado,MALE_BULL,5.5
scraped/senepol/senepol_070.jpg,senepol,novillo,349.93,349.93,estimado,MALE_STEER,2.0
scraped/senepol/senepol_071.jpg,senepol,ternera,124.49,124.49,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_072.jpg,senepol,toro,583.82,583.82,estimado,MALE_BULL,5.5
scraped/senepol/senepol_073.jpg,senepol,novillo,351.4,351.4,estimado,MALE_STEER,2.0
scraped/senepol/senepol_074.jpg,senepol,toro,537.15,537.15,estimado,MALE_BULL,5.5
scraped/senepol/senepol_075.jpg,senepol,novillo,375.0,375.0,estimado,MALE_STEER,2.0
scraped/senepol/senepol_076.jpg,senepol,vaca,440.41,440.41,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_077.jpg,senepol,vaca,448.65,448.65,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_078.jpg,senepol,vaca,423.17,423.17,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_079.jpg,senepol,novillo,330.81,330.81,estimado,MALE_STEER,2.0
scraped/senepol/senepol_080.jpg,senepol,novillo,323.51,323.51,estimado,MALE_STEER,2.0
scraped/senepol/senepol_081.jpg,senepol,ternera,114.99,114.99,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_082.jpg,senepol,toro,558.35,558.35,estimado,MALE_BULL,5.5
scraped/senepol/senepol_083.jpg,senepol,novillo,296.51,296.51,estimado,MALE_STEER,2.0
scraped/senepol/senepol_084.jpg,senepol,ternera,159.11,159.11,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_087.jpg,senepol,ternera,153.96,153.96,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_088.jpg,senepol,vaca,466.04,466.04,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_089.jpg,senepol,ternera,123.57,123.57,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_090.jpg,senepol,vaca,375.73,375.73,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_091.jpg,senepol,novillo,299.47,299.47,estimado,MALE_STEER,2.0
scraped/senepol/senepol_092.jpg,senepol,vaca,452.53,452.53,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_093.jpg,senepol,vaca,379.86,379.86,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_094.jpg,senepol,novillo,329.3,329.3,estimado,MALE_STEER,2.0
scraped/senepol/senepol_095.jpg,senepol,vaca,388.5,388.5,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_096.jpg,senepol,novillo,314.19,314.19,estimado,MALE_STEER,2.0
scraped/senepol/senepol_097.jpg,senepol,vaca,413.87,413.87,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_098.jpg,senepol,novillo,317.14,317.14,estimado,MALE_STEER,2.0
scraped/senepol/senepol_099.jpg,senepol,vaca,416.28,416.28,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_100.jpg,senepol,vaca,404.14,404.14,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_101.jpg,senepol,toro,618.13,618.13,estimado,MALE_BULL,5.5
scraped/senepol/senepol_102.jpg,senepol,novillo,313.81,313.81,estimado,MALE_STEER,2.0
scraped/senepol/senepol_103.jpg,senepol,novillo,343.3,343.3,estimado,MALE_STEER,2.0
scraped/senepol/senepol_104.jpg,senepol,toro,598.03,598.03,estimado,MALE_BULL,5.5
scraped/senepol/senepol_105.jpg,senepol,vaca,376.61,376.61,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_106.jpg,senepol,novillo,356.94,356.94,estimado,MALE_STEER,2.0
scraped/senepol/senepol_107.jpg,senepol,toro,566.54,566.54,estimado,MALE_BULL,5.5
scraped/senepol/senepol_108.jpg,senepol,ternera,159.21,159.21,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_109.jpg,senepol,toro,534.21,534.21,estimado,MALE_BULL,5.5
scraped/senepol/senepol_110.jpg,senepol,vaca,392.73,392.73,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_111.jpg,senepol,toro,517.68,517.68,estimado,MALE_BULL,5.5
scraped/senepol/senepol_112.jpg,senepol,novillo,393.57,393.57,estimado,MALE_STEER,2.0
scraped/senepol/senepol_113.jpg,senepol,novillo,334.14,334.14,estimado,MALE_STEER,2.0
scraped/senepol/senepol_116.jpg,senepol,novillo,283.2,283.2,estimado,MALE_STEER,2.0
scraped/senepol/senepol_117.jpg,senepol,ternera,135.14,135.14,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_118.jpg,senepol,novillo,399.34,399.34,estimado,MALE_STEER,2.0
scraped/senepol/senepol_119.jpg,senepol,novillo,283.38,283.38,estimado,MALE_STEER,2.0
scraped/senepol/senepol_120.jpg,senepol,toro,600.7,600.7,estimado,MALE_BULL,5.5
scraped/senepol/senepol_121.jpg,senepol,novillo,374.97,374.97,estimado,MALE_STEER,2.0
scraped/senepol/senepol_122.jpg,senepol,ternera,120.08,120.08,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_123.jpg,senepol,vaca,443.53,443.53,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_124.jpg,senepol,ternera,149.39,149.39,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_125.jpg,senepol,novillo,280.63,280.63,estimado,MALE_STEER,2.0
scraped/senepol/senepol_126.jpg,senepol,ternera,117.91,117.91,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_127.jpg,senepol,vaca,425.86,425.86,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_128.jpg,senepol,vaca,423.33,423.33,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_129.jpg,senepol,ternera,120.17,120.17,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_130.jpg,senepol,novillo,285.73,285.73,estimado,MALE_STEER,2.0
scraped/senepol/senepol_131.jpg,senepol,novillo,375.27,375.27,estimado,MALE_STEER,2.0
scraped/senepol/senepol_132.jpg,senepol,novillo,293.3,293.3,estimado,MALE_STEER,2.0
scraped/senepol/senepol_133.jpg,senepol,toro,571.61,571.61,estimado,MALE_BULL,5.5
scraped/senepol/senepol_134.jpg,senepol,ternera,136.08,136.08,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_135.jpg,senepol,novillo,297.23,297.23,estimado,MALE_STEER,2.0
scraped/senepol/senepol_136.jpg,senepol,novillo,353.78,353.78,estimado,MALE_STEER,2.0
scraped/senepol/senepol_137.jpg,senepol,novillo,329.99,329.99,estimado,MALE_STEER,2.0
scraped/senepol/senepol_138.jpg,senepol,vaca,370.27,370.27,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_139.jpg,senepol,toro,508.12,508.12,estimado,MALE_BULL,5.5
scraped/senepol/senepol_140.jpg,senepol,novillo,340.88,340.88,estimado,MALE_STEER,2.0
scraped/senepol/senepol_141.jpg,senepol,toro,566.5,566.5,estimado,MALE_BULL,5.5
scraped/senepol/senepol_142.jpg,senepol,novillo,336.42,336.42,estimado,MALE_STEER,2.0
scraped/senepol/senepol_144.jpg,senepol,novillo,397.72,397.72,estimado,MALE_STEER,2.0
scraped/senepol/senepol_145.jpg,senepol,novillo,281.95,281.95,estimado,MALE_STEER,2.0
scraped/senepol/senepol_146.jpg,senepol,vaca,401.38,401.38,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_147.jpg,senepol,vaca,435.39,435.39,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_148.jpg,senepol,vaca,448.22,448.22,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_149.jpg,senepol,novillo,285.32,285.32,estimado,MALE_STEER,2.0
scraped/senepol/senepol_150.jpg,senepol,novillo,377.62,377.62,estimado,MALE_STEER,2.0
scraped/senepol/senepol_151.jpg,senepol,ternera,154.54,154.54,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_152.jpg,senepol,novillo,363.45,363.45,estimado,MALE_STEER,2.0
scraped/senepol/senepol_153.jpg,senepol,novillo,377.38,377.38,estimado,MALE_STEER,2.0
scraped/senepol/senepol_154.jpg,senepol,ternera,154.33,154.33,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_155.jpg,senepol,novillo,315.21,315.21,estimado,MALE_STEER,2.0
scraped/senepol/senepol_156.jpg,senepol,ternera,113.96,113.96,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_157.jpg,senepol,ternera,165.34,165.34,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_158.jpg,senepol,novillo,398.69,398.69,estimado,MALE_STEER,2.0
scraped/senepol/senepol_159.jpg,senepol,novillo,310.4,310.4,estimado,MALE_STEER,2.0
scraped/senepol/senepol_160.jpg,senepol,vaca,382.93,382.93,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_161.jpg,senepol,novillo,373.7,373.7,estimado,MALE_STEER,2.0
scraped/senepol/senepol_162.jpg,senepol,toro,539.83,539.83,estimado,MALE_BULL,5.5
scraped/senepol/senepol_163.jpg,senepol,ternera,125.76,125.76,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_164.jpg,senepol,toro,589.2,589.2,estimado,MALE_BULL,5.5
scraped/senepol/senepol_165.jpg,senepol,toro,546.4,546.4,estimado,MALE_BULL,5.5
scraped/senepol/senepol_166.jpg,senepol,toro,559.54,559.54,estimado,MALE_BULL,5.5
scraped/senepol/senepol_167.jpg,senepol,novillo,390.92,390.92,estimado,MALE_STEER,2.0
scraped/senepol/senepol_168.jpg,senepol,novillo,376.14,376.14,estimado,MALE_STEER,2.0
scraped/senepol/senepol_169.jpg,senepol,vaca,369.47,369.47,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_170.jpg,senepol,novillo,378.68,378.68,estimado,MALE_STEER,2.0
scraped/senepol/senepol_171.jpg,senepol,novillo,318.55,318.55,estimado,MALE_STEER,2.0
scraped/senepol/senepol_172.jpg,senepol,ternera,146.26,146.26,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_174.jpg,senepol,novillo,352.31,352.31,estimado,MALE_STEER,2.0
scraped/senepol/senepol_175.jpg,senepol,novillo,362.77,362.77,estimado,MALE_STEER,2.0
scraped/senepol/senepol_176.jpg,senepol,novillo,285.08,285.08,estimado,MALE_STEER,2.0
scraped/senepol/senepol_177.jpg,senepol,toro,542.31,542.31,estimado,MALE_BULL,5.5
scraped/senepol/senepol_178.jpg,senepol,toro,532.95,532.95,estimado,MALE_BULL,5.5
scraped/senepol/senepol_179.jpg,senepol,toro,613.75,613.75,estimado,MALE_BULL,5.5
scraped/senepol/senepol_180.jpg,senepol,ternera,144.63,144.63,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_181.jpg,senepol,novillo,376.13,376.13,estimado,MALE_STEER,2.0
scraped/senepol/senepol_182.jpg,senepol,vaca,474.33,474.33,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_183.jpg,senepol,ternera,142.53,142.53,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_184.jpg,senepol,vaca,364.18,364.18,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_185.jpg,senepol,ternera,154.5,154.5,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_186.jpg,senepol,novillo,325.94,325.94,estimado,MALE_STEER,2.0
scraped/senepol/senepol_187.jpg,senepol,novillo,352.61,352.61,estimado,MALE_STEER,2.0
scraped/senepol/senepol_188.jpg,senepol,vaca,473.86,473.86,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_189.jpg,senepol,novillo,371.57,371.57,estimado,MALE_STEER,2.0
scraped/senepol/senepol_190.jpg,senepol,novillo,343.54,343.54,estimado,MALE_STEER,2.0
scraped/senepol/senepol_191.jpg,senepol,novillo,357.95,357.95,estimado,MALE_STEER,2.0
scraped/senepol/senepol_192.jpg,senepol,novillo,293.61,293.61,estimado,MALE_STEER,2.0
scraped/senepol/senepol_193.jpg,senepol,vaca,419.89,419.89,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_194.jpg,senepol,novillo,347.4,347.4,estimado,MALE_STEER,2.0
scraped/senepol/senepol_195.jpg,senepol,novillo,311.23,311.23,estimado,MALE_STEER,2.0
scraped/senepol/senepol_196.jpg,senepol,novillo,399.56,399.56,estimado,MALE_STEER,2.0
scraped/senepol/senepol_197.jpg,senepol,novillo,389.98,389.98,estimado,MALE_STEER,2.0
scraped/senepol/senepol_028.png,senepol,novillo,294.72,294.72,estimado,MALE_STEER,2.0
scraped/senepol/senepol_029.png,senepol,toro,554.25,554.25,estimado,MALE_BULL,5.5
scraped/senepol/senepol_085.png,senepol,toro,553.41,553.41,estimado,MALE_BULL,5.5
scraped/senepol/senepol_086.png,senepol,ternera,147.74,147.74,estimado,FEMALE_CALF,0.8
scraped/senepol/senepol_114.png,senepol,vaca,398.35,398.35,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_115.png,senepol,novillo,287.79,287.79,estimado,MALE_STEER,2.0
scraped/senepol/senepol_173.png,senepol,novillo,386.96,386.96,estimado,MALE_STEER,2.0
scraped/senepol/senepol_198.png,senepol,toro,585.42,585.42,estimado,MALE_BULL,5.5
scraped/senepol/senepol_199.png,senepol,toro,576.52,576.52,estimado,MALE_BULL,5.5
scraped/senepol/senepol_058.jpeg,senepol,vaca,421.05,421.05,estimado,FEMALE_COW,4.5
scraped/senepol/senepol_143.jpeg,senepol,ternera,114.07,114.07,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_001.jpg,girolando,ternera,127.42,127.42,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_002.jpg,girolando,ternera,113.24,113.24,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_003.jpg,girolando,novilla_lechera,320.37,320.37,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_004.jpg,girolando,novilla_lechera,301.19,301.19,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_005.jpg,girolando,ternera,98.56,98.56,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_006.jpg,girolando,toro,600.64,600.64,estimado,MALE_BULL,5.5
scraped/girolando/girolando_007.jpg,girolando,novilla_lechera,316.92,316.92,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_008.jpg,girolando,vaca_lechera,431.8,431.8,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_009.jpg,girolando,toro,589.93,589.93,estimado,MALE_BULL,5.5
scraped/girolando/girolando_010.jpg,girolando,novilla_lechera,308.01,308.01,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_011.jpg,girolando,novilla_lechera,327.8,327.8,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_012.jpg,girolando,vaca_lechera,522.37,522.37,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_013.jpg,girolando,ternera,137.98,137.98,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_014.jpg,girolando,novilla_lechera,331.07,331.07,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_015.jpg,girolando,ternera,87.45,87.45,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_016.jpg,girolando,ternera,89.88,89.88,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_017.jpg,girolando,novilla_lechera,310.93,310.93,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_018.jpg,girolando,novilla_lechera,334.09,334.09,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_019.jpg,girolando,vaca_lechera,555.35,555.35,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_020.jpg,girolando,novilla_lechera,303.51,303.51,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_021.jpg,girolando,novilla_lechera,252.52,252.52,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_022.jpg,girolando,novilla_lechera,293.35,293.35,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_023.jpg,girolando,novilla_lechera,256.86,256.86,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_024.jpg,girolando,toro,521.59,521.59,estimado,MALE_BULL,5.5
scraped/girolando/girolando_031.jpg,girolando,vaca_lechera,535.3,535.3,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_032.jpg,girolando,vaca_lechera,554.8,554.8,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_033.jpg,girolando,novilla_lechera,322.52,322.52,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_034.jpg,girolando,ternera,82.73,82.73,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_035.jpg,girolando,vaca_lechera,512.28,512.28,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_036.jpg,girolando,vaca_lechera,542.71,542.71,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_037.jpg,girolando,novilla_lechera,303.9,303.9,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_038.jpg,girolando,novilla_lechera,302.72,302.72,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_039.jpg,girolando,novilla_lechera,335.67,335.67,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_040.jpg,girolando,novilla_lechera,320.47,320.47,estimado,FEMALE_HEIFER,1.8
scraped/girolando/girolando_041.jpg,girolando,vaca_lechera,467.59,467.59,estimado,FEMALE_COW,4.0
scraped/girolando/girolando_042.jpg,girolando,ternera,83.59,83.59,estimado,FEMALE_CALF,0.8
scraped/girolando/girolando_043.jpg,girolando,novilla_lechera,288.43,288.43,estimado,FEMALE_HEIFER,1.8
